winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
1.0452580046,0.561768606717,-1,53.9316433811,1.0,0.0,3,5,2.0,1.0,?,63.0,50.0,1
0.801420325854,0.531978782527,1,?,1.0,1.0,4,1,3.0,3.0,0,68.0,53.0,1
0.714156273827,0.653199175504,0,61.5833666523,1.0,1.0,2,4,?,5.0,1,52.0,74.0,1
0.792230046257,0.42491856847,-1,81.4123682413,2.0,2.0,3,2,3.0,3.0,0,59.0,40.0,1
0.278573319421,0.435854416475,0,66.3800467132,1.0,2.0,3,2,?,1.0,1,19.0,54.0,0
0.534536152415,0.505927995482,-1,64.12993277,3.0,0.0,3,4,3.0,2.0,?,28.0,32.0,1
0.765271927679,0.754776328573,0,61.5825076021,3.0,2.0,4,4,2.0,2.0,1,?,27.0,1
0.712408648271,0.528278035805,-1,52.1272286261,3.0,2.0,1,2,1.0,5.0,1,40.0,83.0,1
0.472243777425,0.778742216705,?,76.050288889,2.0,1.0,4,?,1.0,3.0,0,44.0,52.0,1
0.887468198171,0.778419661626,?,50.5565702369,0.0,2.0,5,2,3.0,3.0,0,64.0,43.0,0
0.205686171027,0.416392961763,?,66.9017587201,2.0,2.0,3,2,3.0,1.0,1,51.0,45.0,1
0.437486300938,0.450794337307,-1,81.2777555804,3.0,0.0,3,5,3.0,2.0,0,74.0,26.0,1
0.442834441244,0.368095674149,0,64.7310672781,2.0,1.0,3,2,2.0,2.0,1,69.0,25.0,1
0.515278419963,0.732721999772,1,78.294863847,?,2.0,2,1,2.0,2.0,1,46.0,61.0,1
0.425153126716,0.545585704655,1,58.8559394029,3.0,1.0,3,2,1.0,1.0,1,57.0,7.0,1
1.06830874422,0.42401697442,0,62.370953787,1.0,2.0,1,3,4.0,2.0,1,41.0,45.0,0
0.844696534148,0.510938833236,-1,74.0272232581,1.0,0.0,3,2,3.0,3.0,0,53.0,?,1
0.530979313135,0.314368402339,?,66.3348597082,0.0,3.0,1,3,3.0,2.0,0,71.0,?,0
0.765369563106,0.78519763002,1,64.6711079982,2.0,2.0,5,3,3.0,?,1,85.0,47.0,1
0.5879901633,0.689368316485,0,66.4061282944,1.0,2.0,2,5,3.0,2.0,0,68.0,9.0,1
0.711792858905,0.403667135814,-1,57.7005015005,1.0,2.0,2,5,2.0,2.0,1,62.0,50.0,0
0.543850042883,0.876414035647,0,58.625435002,1.0,0.0,2,2,2.0,3.0,0,31.0,61.0,?
0.293427750151,0.206803258452,0,59.3232828198,2.0,0.0,5,5,2.0,3.0,1,22.0,50.0,1
0.634625041005,0.616236790815,0,62.7195075044,2.0,1.0,5,4,1.0,2.0,1,42.0,66.0,1
0.463749720923,0.281874572863,-1,70.4688635024,2.0,2.0,2,2,2.0,1.0,0,65.0,46.0,1
0.0231957369875,0.806591310695,0,58.8127179614,3.0,2.0,5,3,3.0,3.0,1,56.0,56.0,1
0.36371816698,0.606945376693,1,52.6249368183,3.0,2.0,1,?,3.0,1.0,1,53.0,15.0,1
0.784952670048,0.385786705441,0,67.8536409376,?,1.0,1,1,4.0,4.0,0,57.0,76.0,0
0.34933080743,0.386436471006,0,74.9086224379,1.0,1.0,1,2,2.0,3.0,1,73.0,51.0,1
0.375533335571,0.272857052122,0,61.744626871,0.0,2.0,2,5,3.0,1.0,?,48.0,15.0,1
0.548810520806,0.482330755518,?,?,1.0,1.0,5,1,3.0,3.0,1,65.0,68.0,1
0.648697752564,0.386994133956,1,79.3938148932,2.0,2.0,3,?,2.0,5.0,0,57.0,32.0,1
0.511836606487,0.438206137865,-1,56.3355242317,2.0,2.0,4,1,3.0,3.0,0,79.0,72.0,1
0.46226086771,0.670214635663,-1,63.8828834429,1.0,2.0,2,5,1.0,2.0,0,83.0,64.0,0
0.764679614653,0.328782465884,-1,61.734643891,0.0,0.0,1,5,4.0,?,1,71.0,47.0,1
?,0.784852970477,1,69.4411855514,1.0,1.0,1,1,2.0,2.0,1,74.0,43.0,1
0.258004395095,0.442381308041,-1,60.0834505898,1.0,1.0,5,4,2.0,2.0,0,37.0,48.0,1
0.387867604209,0.828958788993,1,64.8787676598,1.0,3.0,5,4,1.0,?,1,49.0,72.0,0
0.367149545614,0.240885034969,-1,62.521678492,?,3.0,5,3,3.0,3.0,0,44.0,79.0,0
0.497260785653,0.732724419243,-1,?,1.0,2.0,5,3,2.0,3.0,0,77.0,26.0,1
0.281808172242,0.262623555643,0,49.2588323827,1.0,-1.0,3,4,3.0,3.0,0,34.0,41.0,1
0.525336015945,0.496809629445,-1,64.7180490734,4.0,3.0,1,4,3.0,2.0,0,57.0,36.0,1
0.446346388347,0.691582892372,0,59.2657486362,1.0,3.0,1,1,2.0,0.0,0,-2.0,80.0,1
?,0.609162622347,-1,67.7931584995,1.0,1.0,2,3,2.0,2.0,0,53.0,37.0,?
0.643082754774,0.662127463129,1,73.2022054837,2.0,0.0,4,1,4.0,4.0,0,77.0,82.0,1
0.481030426387,0.10497985453,0,62.056422191,3.0,1.0,5,1,3.0,3.0,0,102.0,26.0,0
0.516491316682,0.648588387132,-1,65.7294826887,1.0,3.0,2,3,3.0,1.0,1,34.0,0.0,1
0.646497928886,0.609234509108,0,70.9898894245,1.0,1.0,2,4,?,3.0,1,67.0,51.0,1
0.129102045671,0.305831556698,-1,70.793398845,3.0,1.0,1,4,3.0,2.0,1,54.0,38.0,1
0.204497808463,0.370231594582,0,68.3901863528,1.0,0.0,3,2,1.0,2.0,0,77.0,81.0,1
0.514945225019,0.443702746364,0,77.9347001474,1.0,1.0,4,4,2.0,3.0,0,60.0,?,1
0.879721580215,0.532246309654,-1,67.7027473326,0.0,0.0,3,5,3.0,4.0,0,42.0,39.0,1
0.841858962748,0.485538040989,-1,68.197211271,?,?,1,3,1.0,2.0,1,63.0,71.0,1
0.302369047831,?,0,?,2.0,2.0,1,5,4.0,3.0,0,64.0,62.0,?
0.381300103286,0.578288787839,?,71.2523417537,2.0,1.0,5,1,1.0,2.0,0,40.0,64.0,1
0.491241945177,0.390520594723,0,?,1.0,1.0,3,4,4.0,3.0,1,79.0,60.0,1
0.458230197672,0.527021551961,1,71.1034858013,3.0,1.0,?,4,3.0,3.0,0,34.0,60.0,1
0.85200616938,0.980559653994,0,57.6053482842,2.0,2.0,5,4,2.0,3.0,0,46.0,50.0,1
0.623467072093,0.583538037091,1,70.852239328,2.0,2.0,3,1,4.0,2.0,1,68.0,82.0,?
0.423264036497,0.723418462922,1,72.5550356876,1.0,1.0,5,5,3.0,0.0,0,58.0,49.0,1
0.452624263613,0.701382050401,-1,58.2716796799,1.0,0.0,5,1,2.0,2.0,0,27.0,34.0,1
0.494061385822,0.388379617015,1,69.7041251895,?,0.0,2,5,3.0,1.0,1,22.0,57.0,1
0.442992684169,0.417328997362,0,61.6120090047,0.0,1.0,2,3,2.0,3.0,0,63.0,40.0,0
0.0527252368172,0.99685544604,-1,67.7203688531,2.0,2.0,2,4,2.0,2.0,0,15.0,40.0,1
0.783027964508,0.759828551999,0,70.3330316008,2.0,2.0,2,1,?,3.0,1,41.0,47.0,1
0.393484907732,0.355704230095,-1,66.1675471136,2.0,1.0,1,2,2.0,3.0,1,44.0,85.0,?
0.756861364004,0.468252509615,1,59.6437583725,4.0,2.0,3,3,1.0,2.0,1,66.0,56.0,1
0.733298077804,?,-1,74.4895987038,2.0,1.0,4,2,2.0,3.0,0,37.0,18.0,1
0.389262021919,0.738983415804,-1,61.2617159113,1.0,2.0,3,1,2.0,3.0,0,46.0,82.0,0
0.331146240389,0.489322616737,0,61.8956494496,3.0,3.0,5,3,1.0,3.0,1,41.0,-3.0,1
0.456027484815,0.144763598971,0,60.2634474966,2.0,1.0,5,3,2.0,4.0,0,55.0,52.0,0
0.53199223933,0.709246575043,0,64.7251200926,1.0,2.0,3,1,4.0,2.0,1,81.0,77.0,0
0.635282153704,0.282900995167,0,63.4840307946,0.0,3.0,2,5,2.0,1.0,?,70.0,84.0,0
0.330936985248,0.627155777249,1,62.1743264638,1.0,2.0,?,5,3.0,2.0,1,?,34.0,0
0.568192140074,0.462748537652,-1,72.2375913146,1.0,2.0,5,4,1.0,?,1,53.0,34.0,?
0.299384230682,0.718759101613,-1,70.0529918047,1.0,2.0,2,1,3.0,2.0,1,46.0,40.0,0
0.315604593967,0.613007090472,0,66.6806627951,2.0,3.0,5,1,3.0,?,0,40.0,58.0,0
0.580746148352,0.208973359953,1,67.6150732525,1.0,2.0,3,4,4.0,3.0,0,51.0,67.0,0
0.522265364382,0.490449841297,-1,72.3018496403,0.0,2.0,2,5,2.0,1.0,1,66.0,45.0,0
0.326557865242,0.363753044653,1,67.3566396077,3.0,0.0,4,5,1.0,3.0,1,92.0,20.0,1
0.554544328645,0.599762631363,-1,74.1112832568,2.0,3.0,1,3,2.0,3.0,1,55.0,38.0,0
0.552319922428,0.430652007307,0,62.5070058992,1.0,1.0,5,2,2.0,2.0,0,28.0,41.0,1
0.713935996105,0.404208301796,-1,52.4939444833,0.0,1.0,5,1,2.0,2.0,0,44.0,62.0,?
0.473389928721,0.510069951376,1,70.3969452545,2.0,3.0,4,4,3.0,4.0,1,72.0,47.0,0
?,0.539611228982,1,68.2427854739,2.0,2.0,4,1,1.0,4.0,0,46.0,60.0,1
0.528611205547,0.765266549815,1,64.6020236931,0.0,1.0,2,1,3.0,3.0,0,46.0,33.0,0
0.819799839606,0.505958814976,0,61.9804519647,-1.0,1.0,2,2,2.0,4.0,1,89.0,66.0,0
0.530280441859,0.261400091907,-1,?,0.0,2.0,1,5,5.0,3.0,0,32.0,53.0,0
0.189949631549,0.38405322299,?,74.0014600211,0.0,1.0,4,1,3.0,?,0,66.0,55.0,0
0.664426830054,0.789162365661,1,?,2.0,1.0,3,2,2.0,3.0,0,36.0,59.0,1
0.77133870904,?,-1,65.9017276592,1.0,2.0,3,4,2.0,4.0,0,49.0,43.0,0
?,0.491133505837,-1,53.7086232395,3.0,0.0,3,2,2.0,2.0,1,60.0,60.0,?
0.452558079379,0.290672116839,1,63.082594816,2.0,3.0,1,2,4.0,2.0,0,?,57.0,0
0.439698356504,0.319574352595,1,50.1376828949,1.0,0.0,?,2,3.0,2.0,0,22.0,42.0,1
0.676354946215,0.513670149059,0,62.914857755,?,1.0,5,3,2.0,3.0,1,39.0,44.0,1
0.361253853929,0.391438486104,-1,69.1060548458,0.0,4.0,1,4,3.0,3.0,1,82.0,18.0,1
?,0.281292471729,-1,56.025995553,1.0,3.0,3,5,3.0,2.0,1,34.0,43.0,0
0.454060066647,0.474874347628,1,56.0007042312,1.0,3.0,5,5,3.0,3.0,0,58.0,54.0,0
0.594049783887,0.373653550042,0,64.5355986681,3.0,3.0,5,1,6.0,2.0,1,50.0,20.0,1
0.535064698541,0.638378528861,1,62.3187775388,?,1.0,2,4,3.0,3.0,0,97.0,82.0,?
0.905156934823,0.416055817948,1,49.7157623054,1.0,?,4,5,5.0,2.0,1,50.0,55.0,0
0.427787299212,0.350004747571,0,60.7530839055,1.0,1.0,1,2,3.0,2.0,0,64.0,19.0,1
?,?,1,64.8254157668,1.0,?,4,2,2.0,4.0,0,107.0,36.0,1
0.654162911528,0.29761411915,?,74.5150455754,1.0,2.0,1,5,1.0,2.0,0,36.0,48.0,0
0.475085977354,0.451398384283,1,69.2357404221,0.0,2.0,2,2,4.0,4.0,0,46.0,58.0,0
0.316418754025,0.54273410219,0,68.9988571699,2.0,2.0,?,4,2.0,2.0,0,33.0,18.0,1
0.535574536005,0.553875811893,1,69.1305569917,2.0,3.0,?,1,4.0,2.0,0,56.0,44.0,0
-0.0109356448013,0.637731496054,-1,?,?,3.0,5,3,4.0,3.0,0,50.0,4.0,1
-0.0358285873857,?,1,63.538573833,2.0,2.0,3,4,?,2.0,1,53.0,71.0,1
0.462545000049,0.623243362188,-1,53.0952336714,1.0,3.0,1,3,2.0,1.0,0,14.0,52.0,0
0.0976409171738,0.86558403755,1,65.4648442843,2.0,3.0,1,2,3.0,2.0,0,?,55.0,0
0.32595456786,0.249994178038,-1,?,2.0,-1.0,4,5,2.0,1.0,1,46.0,13.0,1
0.464004860621,0.685392539521,-1,61.1379032331,0.0,1.0,3,1,2.0,4.0,0,48.0,97.0,0
0.502665576401,0.554031608,-1,54.3514250403,2.0,1.0,2,5,2.0,5.0,0,2.0,68.0,1
0.468265282902,0.34028518854,0,63.0057257708,1.0,1.0,4,4,3.0,3.0,1,58.0,66.0,1
0.638201947055,?,-1,66.3711673427,1.0,2.0,2,5,1.0,3.0,1,58.0,52.0,0
0.64656832114,?,0,61.9876549572,2.0,0.0,2,5,3.0,3.0,0,47.0,29.0,1
0.611896950505,0.283692842596,-1,72.3865701364,2.0,4.0,4,3,2.0,3.0,0,70.0,69.0,0
0.364402865839,0.570521930622,-1,79.2452490358,?,1.0,3,3,1.0,1.0,0,58.0,21.0,?
0.205290125174,0.721295434433,-1,52.4489997016,2.0,1.0,4,1,4.0,3.0,0,15.0,89.0,1
0.36976667891,0.65286173786,1,63.039031989,2.0,1.0,2,1,2.0,?,0,55.0,34.0,1
0.297202078579,0.661774092008,1,64.492064876,2.0,1.0,1,2,4.0,5.0,1,48.0,55.0,1
0.637245694304,0.481596357265,-1,61.9456379054,2.0,?,5,1,1.0,3.0,0,30.0,70.0,1
0.46070422444,0.553875912369,1,60.3349077987,4.0,2.0,3,1,2.0,2.0,1,57.0,51.0,1
?,0.295104057137,0,?,1.0,3.0,3,2,2.0,0.0,1,78.0,33.0,0
0.857461213829,0.503733573068,-1,70.9670663341,1.0,2.0,1,1,2.0,1.0,1,27.0,49.0,0
0.134354741723,0.774050378417,1,59.8905103129,1.0,1.0,2,1,2.0,3.0,1,41.0,73.0,1
0.51774988891,0.487201687342,1,64.3511662457,1.0,2.0,1,5,2.0,4.0,0,65.0,28.0,0
0.313688907902,0.315286693667,-1,54.6487809231,0.0,1.0,3,4,3.0,3.0,1,79.0,61.0,0
0.807889051436,0.387832279792,0,57.8978921451,1.0,3.0,1,5,2.0,2.0,1,56.0,35.0,0
0.635205376053,0.435547831258,1,59.6389492333,?,1.0,1,1,3.0,4.0,0,60.0,43.0,1
?,0.291791670371,-1,67.9609971639,2.0,0.0,3,4,2.0,3.0,0,45.0,54.0,?
0.355889811207,0.301549876928,0,60.86182645,2.0,2.0,3,4,2.0,2.0,1,37.0,?,1
0.593130454631,0.402157150698,-1,49.9650866881,1.0,1.0,2,5,3.0,4.0,0,?,30.0,1
0.662754716615,0.430353100295,1,56.6926384369,1.0,1.0,1,4,4.0,3.0,0,?,54.0,1
0.250624479651,0.503403207124,0,59.0213078273,?,2.0,4,2,?,1.0,?,69.0,45.0,1
0.550540486215,0.786468442024,1,59.6449508866,3.0,1.0,3,2,2.0,2.0,0,9.0,63.0,1
?,0.439519840037,1,68.2652872747,2.0,2.0,2,?,3.0,3.0,1,64.0,51.0,1
0.382113131254,0.739762960905,0,66.0991697066,0.0,2.0,2,3,2.0,2.0,1,25.0,89.0,?
0.300671851456,0.22117806435,0,56.041492028,2.0,3.0,4,1,1.0,2.0,?,59.0,49.0,0
0.577047849841,0.393291661621,-1,71.7197392039,0.0,2.0,3,3,2.0,2.0,0,86.0,43.0,0
0.627430681216,0.611349825617,-1,49.661238858,3.0,0.0,1,4,4.0,1.0,1,?,7.0,1
0.485093306849,0.670625049272,1,69.6076134705,2.0,0.0,2,5,3.0,4.0,1,49.0,33.0,1
0.824541881615,0.818683947451,-1,69.0753400664,2.0,2.0,1,4,2.0,2.0,0,53.0,13.0,1
0.457396530591,0.859295886493,-1,68.6851484755,1.0,1.0,2,4,4.0,2.0,1,39.0,79.0,1
0.490072003036,0.439843638559,1,62.1504410723,2.0,3.0,1,3,?,3.0,1,100.0,38.0,?
0.219235310404,0.491987451978,-1,52.0544020209,0.0,1.0,3,1,1.0,3.0,1,65.0,57.0,0
0.394412273472,0.0632299699139,0,59.5670936782,1.0,1.0,3,1,3.0,2.0,1,70.0,54.0,0
?,0.24978677638,?,71.9051984566,2.0,1.0,5,4,3.0,3.0,0,86.0,68.0,1
0.424667064518,0.515744902456,0,75.4456308525,1.0,2.0,3,2,2.0,2.0,0,27.0,56.0,0
0.589665037281,0.841494431594,?,69.7394556472,3.0,2.0,5,5,3.0,3.0,1,58.0,67.0,1
0.412379459421,0.375213745419,-1,48.2151025421,3.0,1.0,5,3,2.0,0.0,0,32.0,49.0,1
0.576991641279,0.244518517072,?,65.1468186703,2.0,2.0,5,5,0.0,0.0,1,61.0,33.0,1
?,0.745742752826,-1,82.5181781904,2.0,2.0,5,3,3.0,4.0,0,51.0,56.0,1
0.450677125604,0.54223797079,-1,61.9583213448,2.0,2.0,3,1,3.0,3.0,1,32.0,31.0,1
0.558922202572,0.463172225122,-1,65.3254315324,0.0,1.0,4,3,3.0,3.0,?,56.0,52.0,0
0.727198842597,0.549359772743,0,70.359526897,1.0,1.0,2,1,2.0,4.0,1,31.0,?,1
0.469686944233,0.387702679455,1,64.2280936382,1.0,2.0,1,1,2.0,1.0,1,63.0,10.0,1
0.503841282222,0.637398817658,0,71.2417043733,2.0,2.0,1,2,3.0,1.0,0,?,18.0,1
0.638815766182,0.120138592821,0,60.3197246153,3.0,2.0,?,2,2.0,2.0,0,32.0,48.0,0
0.465766660857,0.50527778291,-1,65.8341343263,2.0,3.0,1,1,4.0,4.0,1,63.0,29.0,1
0.712425234376,0.483962528046,0,56.6784019522,0.0,1.0,3,4,2.0,4.0,1,96.0,62.0,0
0.659539968411,0.373538506373,-1,72.4916368844,2.0,?,1,5,3.0,3.0,0,8.0,-13.0,1
0.753306378588,0.573740221948,-1,64.2010924936,1.0,2.0,3,1,1.0,3.0,0,49.0,38.0,0
0.942880496295,0.625274680896,1,68.8775748262,2.0,0.0,?,2,?,?,0,43.0,86.0,1
0.371630236159,0.699628716543,-1,75.2535667039,2.0,1.0,3,3,3.0,4.0,0,56.0,46.0,1
0.50730728701,0.305779737854,-1,78.0847081003,1.0,3.0,1,5,3.0,2.0,1,38.0,23.0,0
0.396222461997,0.553026428282,-1,69.6207697796,1.0,3.0,3,4,4.0,4.0,1,45.0,34.0,0
?,0.356027282646,0,76.8996719223,0.0,0.0,5,2,2.0,5.0,1,31.0,43.0,1
0.351762384274,0.356926832556,-1,56.4114167461,2.0,1.0,2,1,2.0,4.0,0,5.0,52.0,1
0.787342069545,0.741248388782,-1,64.3175081555,1.0,0.0,3,2,2.0,2.0,0,100.0,?,1
0.775224177249,0.372582513427,-1,57.3659301669,2.0,0.0,3,4,3.0,2.0,0,57.0,50.0,1
0.670139532628,0.396506836876,0,71.6136086583,1.0,1.0,3,3,2.0,0.0,1,22.0,73.0,1
0.0936031193241,0.404205236587,0,69.6836856291,2.0,0.0,1,3,?,?,0,76.0,42.0,1
0.780683883859,0.74031933568,0,65.6222309579,1.0,3.0,5,4,3.0,2.0,1,16.0,49.0,?
0.590276775704,0.531057313807,0,72.3618570768,?,1.0,2,3,3.0,4.0,0,31.0,56.0,1
0.145389240128,0.662643205241,-1,64.8392635163,0.0,0.0,3,2,4.0,0.0,1,43.0,59.0,1
0.63568680693,0.433971916079,1,67.7872638254,2.0,0.0,1,3,5.0,3.0,1,47.0,59.0,1
0.500605235323,0.263166513379,-1,65.2356463736,1.0,1.0,3,3,3.0,1.0,0,30.0,22.0,1
0.46198686411,0.374858741191,-1,73.085185767,0.0,2.0,5,2,1.0,3.0,0,37.0,46.0,0
0.966601337657,0.289176187453,1,63.0239569694,?,1.0,3,5,3.0,1.0,1,40.0,51.0,0
0.636592641735,0.676563558893,-1,69.7983393962,1.0,2.0,1,5,?,2.0,0,70.0,59.0,0
0.536825873353,0.458175669201,1,77.9591591828,1.0,3.0,2,1,2.0,2.0,0,58.0,62.0,0
0.514418866194,0.651880152009,0,76.238849986,1.0,2.0,4,2,2.0,?,1,79.0,?,0
0.477796776045,?,0,58.2488037282,2.0,2.0,1,3,4.0,2.0,1,54.0,23.0,1
0.485009964095,0.178686951942,0,67.1621107887,1.0,2.0,5,3,4.0,3.0,0,65.0,76.0,0
0.97393302523,0.198255270648,0,62.1821296755,3.0,0.0,4,4,2.0,3.0,1,75.0,38.0,0
0.0435837252551,0.397792551551,1,53.6510546303,2.0,3.0,4,5,2.0,2.0,0,62.0,66.0,0
?,0.286846034465,-1,51.9253447823,1.0,1.0,3,1,?,2.0,0,95.0,49.0,1
0.737208060256,0.0777643858599,1,48.3590761591,2.0,0.0,2,2,3.0,2.0,0,?,21.0,0
0.431805257366,0.196643846729,0,76.3281809355,4.0,1.0,4,2,3.0,?,1,68.0,48.0,?
0.593022270096,0.3752471009,1,65.0914181739,1.0,1.0,3,1,3.0,4.0,1,70.0,65.0,1
?,0.536668829782,0,71.4632278657,3.0,1.0,3,5,?,4.0,1,30.0,56.0,1
0.656389365965,0.0202384845617,0,58.0468563306,2.0,1.0,4,2,?,3.0,1,59.0,?,0
0.429784694433,0.403056129038,0,63.6263174461,2.0,2.0,3,4,2.0,2.0,1,36.0,105.0,1
0.900192696764,0.554591498025,1,60.2730855677,1.0,1.0,5,5,2.0,1.0,0,39.0,68.0,1
0.649826016387,0.701471691369,-1,71.3516343314,1.0,1.0,5,5,4.0,3.0,1,41.0,32.0,1
0.370010817199,0.330843037909,0,69.8770278021,2.0,1.0,1,5,3.0,3.0,1,?,76.0,1
0.591298476676,0.567260759786,-1,62.3561151434,1.0,2.0,2,3,3.0,2.0,0,4.0,25.0,0
0.647720641547,0.10040998316,0,64.8685019384,1.0,2.0,2,4,2.0,2.0,1,47.0,53.0,0
0.651644306841,0.502774731256,-1,62.2258737591,3.0,2.0,1,5,3.0,2.0,0,70.0,65.0,?
0.901481766625,0.362697863099,-1,73.9727920948,1.0,3.0,5,1,3.0,2.0,1,15.0,68.0,0
0.303361304805,0.376327616733,-1,58.1077540808,0.0,2.0,5,2,2.0,3.0,0,52.0,68.0,0
0.760274728099,0.44561459214,0,71.3987602462,2.0,?,3,3,2.0,2.0,1,42.0,48.0,1
0.232065829321,0.390915510607,0,69.9291655899,2.0,1.0,4,4,3.0,3.0,1,41.0,50.0,1
0.486612993665,0.307843706511,-1,74.4729859609,1.0,3.0,2,5,3.0,3.0,1,90.0,66.0,0
0.880815515101,0.571989577928,-1,56.6048919097,2.0,3.0,1,5,3.0,1.0,0,54.0,77.0,0
0.518650582156,0.630485831245,?,55.7187815888,2.0,2.0,1,2,3.0,2.0,1,78.0,75.0,1
0.455635819376,0.611516438095,1,73.1455616755,2.0,3.0,3,?,2.0,5.0,1,56.0,82.0,0
0.537332138015,0.744628284994,1,62.047099581,?,1.0,2,3,2.0,2.0,1,68.0,77.0,0
0.533299906487,0.770692920086,0,65.4843222957,0.0,?,5,4,0.0,2.0,1,?,61.0,0
0.487946282785,0.534147094049,0,67.7080901321,?,1.0,3,1,2.0,?,0,57.0,48.0,1
0.640975033883,?,1,70.8942584688,2.0,1.0,1,3,5.0,3.0,1,65.0,56.0,1
0.565825342111,0.267030217034,1,64.6624788583,1.0,2.0,3,3,2.0,?,0,18.0,58.0,0
0.70668866002,0.628592083236,1,71.7609904375,3.0,0.0,3,1,4.0,5.0,1,22.0,21.0,1
0.369292870279,0.71342809435,1,67.6025749571,2.0,3.0,?,5,3.0,2.0,1,85.0,64.0,0
0.469336679657,0.351468106033,1,65.7118236748,2.0,2.0,5,4,3.0,3.0,0,21.0,41.0,1
1.14024442745,0.269002012464,0,62.3061097703,1.0,1.0,4,4,2.0,3.0,1,55.0,17.0,1
?,0.522712680595,1,62.2515919922,1.0,2.0,3,5,2.0,3.0,0,85.0,58.0,0
0.769836660441,0.536317145732,-1,?,2.0,1.0,2,1,?,3.0,1,64.0,57.0,1
?,0.698543726738,-1,58.7909013945,?,1.0,4,3,2.0,3.0,1,66.0,47.0,1
0.665322150487,0.705508503741,1,65.8884442529,2.0,2.0,4,2,3.0,2.0,1,48.0,23.0,1
0.661650135819,0.613124042277,0,63.8740547257,?,3.0,3,5,4.0,3.0,1,33.0,84.0,0
0.409463867736,0.344227511991,0,67.5785339265,-2.0,1.0,5,2,2.0,2.0,0,?,57.0,0
0.593301657033,0.755207253468,1,62.731191321,2.0,3.0,?,2,4.0,4.0,0,75.0,49.0,0
0.252882888286,0.48131198295,0,67.0658296496,2.0,0.0,4,3,3.0,2.0,?,49.0,42.0,1
0.700533244802,0.531794211054,1,55.8576383909,2.0,2.0,2,3,0.0,2.0,1,43.0,84.0,1
0.405725510598,0.32373062303,-1,64.6132587936,0.0,2.0,4,1,3.0,4.0,1,69.0,54.0,0
0.398460377751,0.215225167264,0,70.9841828332,-1.0,1.0,1,3,2.0,2.0,1,58.0,34.0,0
0.493439569531,0.27199189218,-1,59.7503516765,2.0,0.0,5,3,2.0,4.0,0,64.0,57.0,1
0.497077183211,0.218685329022,0,75.0576624939,2.0,2.0,5,1,2.0,2.0,1,28.0,64.0,0
0.687298359832,0.279699388309,1,78.9027097963,-1.0,0.0,1,2,3.0,2.0,1,39.0,36.0,0
0.426472622125,0.404941056838,0,51.4379204675,2.0,0.0,3,1,3.0,3.0,0,31.0,?,1
0.387110915622,0.309005586511,1,60.2855179503,3.0,0.0,5,5,?,3.0,1,67.0,55.0,1
0.162205467983,0.281461309286,0,64.7404612464,2.0,2.0,2,3,1.0,2.0,1,52.0,63.0,1
?,0.735294228845,-1,69.0361314621,?,0.0,2,4,4.0,2.0,0,92.0,53.0,1
0.382920671863,0.314171190434,0,61.4927160338,0.0,2.0,4,1,2.0,?,0,25.0,18.0,0
0.42336274607,?,1,66.6966602936,2.0,2.0,1,3,2.0,3.0,1,20.0,31.0,1
0.131475295967,0.830946032666,1,61.7543518184,1.0,3.0,2,4,2.0,2.0,0,56.0,48.0,0
0.749745288491,0.77164408434,1,59.8324179973,3.0,1.0,1,1,3.0,4.0,0,0.0,58.0,1
0.677353006494,0.443629354812,0,68.2557211508,1.0,3.0,1,1,2.0,3.0,1,5.0,68.0,0
0.513799574417,0.439925795242,-1,59.4696810749,2.0,?,4,4,1.0,0.0,1,38.0,21.0,1
0.362380275801,0.548970898566,0,71.2533066848,3.0,1.0,4,5,3.0,2.0,?,68.0,21.0,1
0.282573154877,0.389347137268,0,66.4582912257,0.0,2.0,3,4,3.0,3.0,0,1.0,18.0,0
0.786912160819,0.620697966724,-1,61.6928702403,1.0,1.0,4,2,2.0,2.0,?,78.0,45.0,?
0.51860908761,0.329277236229,1,69.7764378017,0.0,1.0,5,2,2.0,3.0,1,36.0,59.0,0
0.384372826203,0.858495889332,0,65.5180224989,2.0,2.0,5,2,2.0,1.0,1,50.0,69.0,1
0.678962891282,0.41346927783,1,61.5938392576,1.0,1.0,5,2,1.0,3.0,0,46.0,36.0,1
0.762511811055,0.533028793955,0,?,2.0,1.0,5,1,2.0,2.0,1,20.0,66.0,1
0.729412268297,0.258605187864,0,65.386474068,0.0,2.0,1,2,3.0,4.0,1,56.0,20.0,0
0.866403035896,0.189730072941,1,51.824160541,1.0,0.0,4,3,1.0,2.0,0,71.0,42.0,0
0.569713532209,0.596449151021,0,?,2.0,0.0,4,3,1.0,3.0,1,76.0,42.0,1
0.160641246009,0.228772043837,0,70.967977682,1.0,1.0,1,5,4.0,3.0,1,69.0,46.0,1
0.465170415002,0.409886844481,0,73.1362854237,0.0,1.0,1,5,2.0,2.0,0,75.0,70.0,0
0.451415188681,0.35765684273,-1,69.9410613402,0.0,1.0,4,4,3.0,1.0,0,22.0,57.0,0
0.813404750035,0.524175477945,1,71.3626101628,2.0,2.0,3,?,3.0,3.0,1,62.0,44.0,1
0.305385469175,0.813888231024,1,65.0541515591,0.0,1.0,4,4,?,1.0,1,52.0,50.0,0
0.812325347272,1.02247248611,-1,63.2372503652,?,1.0,3,1,1.0,2.0,0,52.0,35.0,1
